index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
529,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,TUR,Turkey,,176887,176887.00000,,,,,
530,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2009,2009,,EUR,2009,2009,Europe,,,,,TUR,Turkey,,105176,105176.00000,,,,,
531,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,TUR,Turkey,,195270,195270.00000,,,,,
532,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,TUR,Turkey,,74483,74483.00000,,,,,
533,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,TUR,Turkey,,72393,72393.00000,,,,,
534,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1979,1979,,EUR,1979,1979,Europe,,,,,TUR,Turkey,,23797,23797.00000,,,,,
535,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1976,1976,,EUR,1976,1976,Europe,,,,,TUR,Turkey,,16566,16566.00000,,,,,
536,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1990,1990,,EUR,1990,1990,Europe,,,,,TUR,Turkey,,44984,44984.00000,,,,,
537,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1988,1988,,EUR,1988,1988,Europe,,,,,TUR,Turkey,,38903,38903.00000,,,,,
538,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1971,1971,,EUR,1971,1971,Europe,,,,,TUR,Turkey,,9436,9436.00000,,,,,
539,HRH_01,Number of nursing personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1973,1973,,EUR,1973,1973,Europe,,,,,TUR,Turkey,,13401,13401.00000,,,,,
540,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,TUR,Turkey,,89804,89804.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
541,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,1997,1997,,EUR,1997,1997,Europe,,,,,TUR,Turkey,,73659,73659.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
542,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,1991,1991,,EUR,1991,1991,Europe,,,,,TUR,Turkey,,53264,53264.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
543,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,1990,1990,,EUR,1990,1990,Europe,,,,,TUR,Turkey,,50639,50639.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
544,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,1975,1975,,EUR,1975,1975,Europe,,,,,TUR,Turkey,,21714,21714.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
545,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,1977,1977,,EUR,1977,1977,Europe,,,,,TUR,Turkey,,23920,23920.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
546,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,1974,1974,,EUR,1974,1974,Europe,,,,,TUR,Turkey,,20868,20868.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
547,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,1989,1989,,EUR,1989,1989,Europe,,,,,TUR,Turkey,,46708,46708.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
548,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,TUR,Turkey,,135616,135616.00000,,,,,"Includes Physicians</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
549,HRH_02,Number of physicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/104,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,TUR,Turkey,,113151,113151.00000,,,,,Includes Physicians</br> Data Source: Ministry of Health
550,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1971,1971,,EUR,1971,1971,Europe,,,,,TUR,Turkey,,12176,12176.00000,,,,,
551,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1973,1973,,EUR,1973,1973,Europe,,,,,TUR,Turkey,,13567,13567.00000,,,,,
552,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1978,1978,,EUR,1978,1978,Europe,,,,,TUR,Turkey,,16219,16219.00000,,,,,
553,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,TUR,Turkey,,47175,47175.00000,,,,,
554,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1991,1991,,EUR,1991,1991,Europe,,,,,TUR,Turkey,,33724,33724.00000,,,,,
555,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1985,1985,,EUR,1985,1985,Europe,,,,,TUR,Turkey,,17987,17987.00000,,,,,
556,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1983,1983,,EUR,1983,1983,Europe,,,,,TUR,Turkey,,14570,14570.00000,,,,,
557,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,,,,TUR,Turkey,,53086,53086.00000,,,,,
558,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,TUR,Turkey,,51905,51905.00000,,,,,
559,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1995,1995,,EUR,1995,1995,Europe,,,,,TUR,Turkey,,39551,39551.00000,,,,,
560,HRH_03,Number of midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,TUR,Turkey,,41662,41662.00000,,,,,
561,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,TUR,Turkey,,23977,23977.00000,,,,,
562,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1981,1981,,EUR,1981,1981,Europe,,,,,TUR,Turkey,,11610,11610.00000,,,,,
563,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1983,1983,,EUR,1983,1983,Europe,,,,,TUR,Turkey,,11527,11527.00000,,,,,
564,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1970,1970,,EUR,1970,1970,Europe,,,,,TUR,Turkey,,3011,3011.00000,,,,,
565,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1972,1972,,EUR,1972,1972,Europe,,,,,TUR,Turkey,,3981,3981.00000,,,,,
566,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,TUR,Turkey,,26506,26506.00000,,,,,
567,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,TUR,Turkey,,22756,22756.00000,,,,,
568,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1998,1998,,EUR,1998,1998,Europe,,,,,TUR,Turkey,,21441,21441.00000,,,,,
569,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1996,1996,,EUR,1996,1996,Europe,,,,,TUR,Turkey,,19681,19681.00000,,,,,
570,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1992,1992,,EUR,1992,1992,Europe,,,,,TUR,Turkey,,16593,16593.00000,,,,,
571,HRH_04,Number of pharmacists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,TUR,Turkey,,22371,22371.00000,,,,,
572,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,1996,1996,,EUR,1996,1996,Europe,,,,,TUR,Turkey,,12406,12406.00000,,,,,
573,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,1993,1993,,EUR,1993,1993,Europe,,,,,TUR,Turkey,,11069,11069.00000,,,,,
574,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,TUR,Turkey,,16075,16075.00000,,,,,
575,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,2009,2009,,EUR,2009,2009,Europe,,,,,TUR,Turkey,,20589,20589.00000,,,,,
576,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,1989,1989,,EUR,1989,1989,Europe,,,,,TUR,Turkey,,10132,10132.00000,,,,,
577,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,1991,1991,,EUR,1991,1991,Europe,,,,,TUR,Turkey,,10623,10623.00000,,,,,
578,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,1983,1983,,EUR,1983,1983,Europe,,,,,TUR,Turkey,,7763,7763.00000,,,,,
579,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,1975,1975,,EUR,1975,1975,Europe,,,,,TUR,Turkey,,5046,5046.00000,,,,,
580,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,1980,1980,,EUR,1980,1980,Europe,,,,,TUR,Turkey,,7077,7077.00000,,,,,
581,HRH_15,Number of dentists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/101,,,,PUBLISHED,Published,,1970,1970,,EUR,1970,1970,Europe,,,,,TUR,Turkey,,3245,3245.00000,,,,,
582,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,TUR,Turkey,,26571,26571.00000,,,,,"Includes Pharmacists</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
583,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,TUR,Turkey,,22608,22608.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
584,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,TUR,Turkey,,21927,21927.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
585,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1998,1998,,EUR,1998,1998,Europe,,,,,TUR,Turkey,,21441,21441.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
586,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1999,1999,,EUR,1999,1999,Europe,,,,,TUR,Turkey,,22065,22065.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
587,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,TUR,Turkey,,22119,22119.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
588,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1978,1978,,EUR,1978,1978,Europe,,,,,TUR,Turkey,,11280,11280.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
589,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1970,1970,,EUR,1970,1970,Europe,,,,,TUR,Turkey,,3011,3011.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
590,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1989,1989,,EUR,1989,1989,Europe,,,,,TUR,Turkey,,15201,15201.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
591,HRH_19,Number of pharmaceutical personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/319,,,,PUBLISHED,Published,,1988,1988,,EUR,1988,1988,Europe,,,,,TUR,Turkey,,14567,14567.00000,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
592,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,TUR,Turkey,,17893,17893.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
593,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,TUR,Turkey,,16075,16075.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
594,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,TUR,Turkey,,16371,16371.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
595,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,TUR,Turkey,,21432,21432.00000,,,,,"Includes Dentists</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
596,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,2009,2009,,EUR,2009,2009,Europe,,,,,TUR,Turkey,,20589,20589.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
597,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1997,1997,,EUR,1997,1997,Europe,,,,,TUR,Turkey,,12737,12737.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
598,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1995,1995,,EUR,1995,1995,Europe,,,,,TUR,Turkey,,11717,11717.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
599,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1991,1991,,EUR,1991,1991,Europe,,,,,TUR,Turkey,,10623,10623.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
600,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1975,1975,,EUR,1975,1975,Europe,,,,,TUR,Turkey,,5046,5046.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
601,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1977,1977,,EUR,1977,1977,Europe,,,,,TUR,Turkey,,5954,5954.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
602,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1984,1984,,EUR,1984,1984,Europe,,,,,TUR,Turkey,,8133,8133.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
603,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1986,1986,,EUR,1986,1986,Europe,,,,,TUR,Turkey,,8410,8410.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
604,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1971,1971,,EUR,1971,1971,Europe,,,,,TUR,Turkey,,3517,3517.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
605,HRH_21,Number of dentistry personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1973,1973,,EUR,1973,1973,Europe,,,,,TUR,Turkey,,4279,4279.00000,,,,,Includes Dentists</br> Data Source: Ministry of Health
606,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,TUR,Turkey,,111144,111144.00000,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
607,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1999,1999,,EUR,1999,1999,Europe,,,,,TUR,Turkey,,111541,111541.00000,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
608,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1986,1986,,EUR,1986,1986,Europe,,,,,TUR,Turkey,,51519,51519.00000,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
609,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1984,1984,,EUR,1984,1984,Europe,,,,,TUR,Turkey,,45797,45797.00000,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
610,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,TUR,Turkey,,228792,228792.00000,,,,,"Includes Midwives, Nurses</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
611,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,TUR,Turkey,,248108,248108.00000,,,,,"Includes Midwives, Nurses</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
612,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1990,1990,,EUR,1990,1990,Europe,,,,,TUR,Turkey,,75399,75399.00000,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
613,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1981,1981,,EUR,1981,1981,Europe,,,,,TUR,Turkey,,43349,43349.00000,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
614,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1979,1979,,EUR,1979,1979,Europe,,,,,TUR,Turkey,,39701,39701.00000,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
615,HRH_24,Number of nursing and midwifery personnel,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/102,,,,PUBLISHED,Published,,1971,1971,,EUR,1971,1971,Europe,,,,,TUR,Turkey,,21612,21612.00000,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
616,HRH_26,Physicians density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/112,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,TUR,Turkey,,1.749,1.74900,,,,,"Includes Physicians</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
617,HRH_26,Physicians density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/112,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,TUR,Turkey,,1.559,1.55900,,,,,Includes Physicians</br> Data Source: Ministry of Health
618,HRH_26,Physicians density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/112,,,,PUBLISHED,Published,,1990,1990,,EUR,1990,1990,Europe,,,,,TUR,Turkey,,0.938,0.93800,,,,,Includes Physicians</br> Data Source: Ministry of Health
619,HRH_26,Physicians density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/112,,,,PUBLISHED,Published,,1994,1994,,EUR,1994,1994,Europe,,,,,TUR,Turkey,,1.143,1.14300,,,,,Includes Physicians</br> Data Source: Ministry of Health
620,HRH_26,Physicians density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/112,,,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,TUR,Turkey,,1.412,1.41200,,,,,Includes Physicians</br> Data Source: Ministry of Health
621,HRH_26,Physicians density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/112,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,TUR,Turkey,,1.609,1.60900,,,,,Includes Physicians</br> Data Source: Ministry of Health
622,HRH_33,Nursing and midwifery personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/105,,,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,TUR,Turkey,,1.748,1.74800,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
623,HRH_33,Nursing and midwifery personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/105,,,,PUBLISHED,Published,,1995,1995,,EUR,1995,1995,Europe,,,,,TUR,Turkey,,1.774,1.77400,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
624,HRH_33,Nursing and midwifery personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/105,,,,PUBLISHED,Published,,1992,1992,,EUR,1992,1992,Europe,,,,,TUR,Turkey,,1.533,1.53300,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
625,HRH_33,Nursing and midwifery personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/105,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,TUR,Turkey,,1.794,1.79400,,,,,"Includes Nurses , Midwives</br> Data Source: Ministry of Health"
626,HRH_33,Nursing and midwifery personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/105,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,TUR,Turkey,,3.112,3.11200,,,,,"Includes Midwives, Nurses</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
627,HRH_33,Nursing and midwifery personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/105,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,,,,TUR,Turkey,,2.617,2.61700,,,,,"Includes Nurses, Midwives</br> Data Source: Ministry of Health statistics"
628,HRH_28,Dentistry personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/87,,,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,TUR,Turkey,,0.269,0.26900,,,,,Includes Dentists</br> Data Source: Ministry of Health
629,HRH_28,Dentistry personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/87,,,,PUBLISHED,Published,,1993,1993,,EUR,1993,1993,Europe,,,,,TUR,Turkey,,0.195,0.19500,,,,,Includes Dentists</br> Data Source: Ministry of Health
630,HRH_28,Dentistry personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/87,,,,PUBLISHED,Published,,1999,1999,,EUR,1999,1999,Europe,,,,,TUR,Turkey,,0.228,0.22800,,,,,Includes Dentists</br> Data Source: Ministry of Health
631,HRH_28,Dentistry personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/87,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,TUR,Turkey,,0.267,0.26700,,,,,Includes Dentists</br> Data Source: Ministry of Health
632,HRH_28,Dentistry personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/87,,,,PUBLISHED,Published,,2009,2009,,EUR,2009,2009,Europe,,,,,TUR,Turkey,,0.289,0.28900,,,,,Includes Dentists</br> Data Source: Ministry of Health
633,HRH_28,Dentistry personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/87,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,,,,TUR,Turkey,,0.316,0.31600,,,,,Includes Dentist</br> Data Source: Ministry of Health statistics
