index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
400,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,MLE,Male,,,,,WQ1,Q1 (Poorest),,2.3,2.30000,,,,,
401,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,MLE,Male,,,,,WQ2,Q2,,2.2,2.20000,,,,,
402,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,MLE,Male,,,,,WQ3,Q3,,2.0,2.00000,,,,,
403,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,MLE,Male,,,,,WQ4,Q4,,4.5,4.50000,,,,,
404,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,MLE,Male,,,,,WQ5,Q5 (Richest),,7.9,7.90000,,,,,
405,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,,,,2.4,2.40000,,,,,
406,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,URB,Urban,,,,,3.2,3.20000,,,,,
407,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,RUR,Rural,,,,,0.7,0.70000,,,,,
408,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,1.4,1.40000,,,,,
409,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,4.4,4.40000,,,,,
410,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,11.6,11.60000,,,,,
411,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,0.5,0.50000,,,,,
412,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,1.5,1.50000,,,,,
413,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,1.9,1.90000,,,,,
414,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,3.7,3.70000,,,,,
415,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,6.7,6.70000,,,,,
416,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,,,,3.9,3.90000,,,,,
417,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,URB,Urban,,,,,5.0,5.00000,,,,,
418,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,RUR,Rural,,,,,1.4,1.40000,,,,,
419,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,2.7,2.70000,,,,,
420,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,7.7,7.70000,,,,,
421,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,15.1,15.10000,,,,,
422,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,1.3,1.30000,,,,,
423,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,3.2,3.20000,,,,,
424,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,3.5,3.50000,,,,,
425,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,5.9,5.90000,,,,,
426,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,10.6,10.60000,,,,,
427,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,60.8,60.80000,,,,,
428,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,75.7,75.70000,,,,,
429,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,38.4,38.40000,,,,,
430,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,78.0,78.00000,,,,,
431,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,73.2,73.20000,,,,,
432,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,66.0,66.00000,,,,,
433,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,71.4,71.40000,,,,,
434,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,83.1,83.10000,,,,,
435,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,85.1,85.10000,,,,,
436,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,79.1,79.10000,,,,,
437,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,60.9,60.90000,,,,,
438,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,53.9,53.90000,,,,,
439,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,68.4,68.40000,,,,,
440,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,28.8,28.80000,,,,,
441,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,69.6,69.60000,,,,,
442,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,69.4,69.40000,,,,,
443,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,60.1,60.10000,,,,,
444,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,76.9,76.90000,,,,,
445,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,80.1,80.10000,,,,,
446,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,74.7,74.70000,,,,,
447,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,67.7,67.70000,,,,,
448,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,50.4,50.40000,,,,,
449,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,50.9,50.90000,,,,,
450,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,68.2,68.20000,,,,,
451,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,14.9,14.90000,,,,,
452,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,75.9,75.90000,,,,,
453,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,62.9,62.90000,,,,,
454,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,47.9,47.90000,,,,,
455,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,83.4,83.40000,,,,,
456,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,80.4,80.40000,,,,,
457,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,72.6,72.60000,,,,,
458,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,66.0,66.00000,,,,,
459,EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4438,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,42.5,42.50000,,,,,
460,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,76.4,76.40000,,,,,
461,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,90.3,90.30000,,,,,
462,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,55.5,55.50000,,,,,
463,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,89.8,89.80000,,,,,
464,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,91.7,91.70000,,,,,
465,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,89.9,89.90000,,,,,
466,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,82.7,82.70000,,,,,
467,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,91.1,91.10000,,,,,
468,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,92.7,92.70000,,,,,
469,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,92.3,92.30000,,,,,
470,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,92.4,92.40000,,,,,
471,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,82.3,82.30000,,,,,
472,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,91.7,91.70000,,,,,
473,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,66.1,66.10000,,,,,
474,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,90.2,90.20000,,,,,
475,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,94.3,94.30000,,,,,
476,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,93.2,93.20000,,,,,
