index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
433,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,2017,2017,,,TUR,Turkey,,,,,SA_WINE,Wine,,,,,0.15,0.14893,0.09378,0.20852,,,
434,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,,,,SA_BEER,Beer,,,,,0.82,0.81731,0.50425,1.12683,,,
435,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0,0.00000,0.0,0.0,,,
436,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,,,,SA_SPIRITS,Spirits,,,,,0.44,0.44097,0.2618,0.61319,,,
437,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,,,,SA_TOTAL,All types,,,,,1.43,1.43193,1.05349,1.79932,,,
438,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,,,,SA_WINE,Wine,,,,,0.17,0.17365,0.10763,0.24487,,,
439,SA_0000001411,"Alcohol, abstainers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/456,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,MLE,Male,,,,,,,,89.0,89.00000,,,,,
440,SA_0000001411,"Alcohol, abstainers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/456,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,93.1,93.10000,,,,,
441,SA_0000001411,"Alcohol, abstainers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/456,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,FMLE,Female,,,,,,,,97.0,97.00000,,,,,
442,SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/458,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,21.7,21.70000,,,,,
443,SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/458,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,FMLE,Female,,,,,,,,6.9,6.90000,,,,,
444,SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/458,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,MLE,Male,,,,,,,,25.9,25.90000,,,,,
445,SA_0000001452,"Age-standardized death rates, road traffic accidents, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,9.29,9.29000,,,,,
446,SA_0000001446,"Age-standardized death rates, liver cirrhosis, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,4.88,4.88000,,,,,
447,SA_0000001442,"Age-standardized death rates, falls, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,1.68,1.68000,,,,,
448,SA_0000001445,"Age-standardized death rates, liver cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,2.26,2.26000,,,,,
449,SA_0000001455,"Age-standardized death rates, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,3.67,3.67000,,,,,
450,SA_0000001443,"Age-standardized death rates, fires, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,0.97,0.97000,,,,,
451,SA_0000001448,"Age-standardized death rates, mouth and oropharynx cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,3.44,3.44000,,,,,
452,SA_0000001441,"Age-standardized death rates, drownings, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,0.96,0.96000,,,,,
453,SA_0000001450,"Age-standardized death rates, poisoning, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,0.81,0.81000,,,,,
454,SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,7.16,7.16000,,,,,
455,SA_0000001439,"Age-standardized death rates, colon and rectum cancers, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,6.53,6.53000,,,,,
456,SA_0000001453,"Age-standardized death rates, self-inflicted injury, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,6.72,6.72000,,,,,
457,SA_0000001449,"Age-standardized death rates, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,1.92,1.92000,,,,,
458,SA_0000001651,Monitoring,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2362,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
459,SA_0000001653,"Treatment, services",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1412,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
460,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,,,,,,,,,,"7,473",7.47300,,,,,
461,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,,,,,,,,,,"7,457",7.45700,,,,,
462,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,"7,869",7.86900,,,,,
463,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,,,,,,,,,,"8,360",8.36000,,,,,
464,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,,,,,,,,,,"8,719",8.71900,,,,,
465,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,,,,,,,,,,"8,988",8.98800,,,,,
466,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,,,,,,,,,,,,,,,,
467,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,,,,,,,
468,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,,,,,,,
469,SA_0000001676,Production in 1000s hectolitres,0,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,,,,,,,,,,,,,,,,
470,SA_0000001677,Imports in 1000s hectolitres,0,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,,,,,,,,,,6,,,,,,
471,SA_0000001677,Imports in 1000s hectolitres,0,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,,,,,,,,,,10,10.00000,,,,,
472,SA_0000001677,Imports in 1000s hectolitres,0,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,15,15.00000,,,,,
473,SA_0000001677,Imports in 1000s hectolitres,0,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,,,,,,,,,,20,20.00000,,,,,
474,SA_0000001677,Imports in 1000s hectolitres,0,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,,,,,,,,,,27,27.00000,,,,,
475,SA_0000001677,Imports in 1000s hectolitres,0,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,,,,,,,,,,24,24.00000,,,,,
476,SA_0000001677,Imports in 1000s hectolitres,0,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,,,,,,,,,,23,23.00000,,,,,
477,SA_0000001677,Imports in 1000s hectolitres,0,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,20,20.00000,,,,,
478,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,,,,,,,,,,59,59.00000,,,,,
479,SA_0000001687,Exports of spirits in 1000s hectolitres,0,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,,,,,,,,,,27,27.00000,,,,,
480,SA_0000001684,Sales of wine in 1000s hectolitres,0,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,,,,,,,,,,214,214.00000,,,,,
481,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,,,,,,,,,,"7,222",7.22200,,,,,
482,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,,,,,,,,,,257,257.00000,,,,,
483,SA_0000001684,Sales of wine in 1000s hectolitres,0,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,,,,,,,,,,344,344.00000,,,,,
484,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,,,,,,,,,,"7,182",7.18200,,,,,
485,SA_0000001687,Exports of spirits in 1000s hectolitres,0,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,,,,,,,,,,31,31.00000,,,,,
486,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,,,,,,,,,,285,285.00000,,,,,
487,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,,,,,,,,,,48,48.00000,,,,,
488,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,"7,560",7.56000,,,,,
489,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,324,324.00000,,,,,
490,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,85,85.00000,,,,,
491,SA_0000001684,Sales of wine in 1000s hectolitres,0,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,247,247.00000,,,,,
492,SA_0000001687,Exports of spirits in 1000s hectolitres,0,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,,,,,,,,,,36,36.00000,,,,,
493,SA_0000001684,Sales of wine in 1000s hectolitres,0,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,,,,,,,,,,167,167.00000,,,,,
494,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,,,,,,,,,,441,441.00000,,,,,
495,SA_0000001687,Exports of spirits in 1000s hectolitres,0,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,,,,,,,,,,46,46.00000,,,,,
496,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,,,,,,,,,,60,60.00000,,,,,
497,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,,,,,,,,,,"7,939",7.93900,,,,,
498,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,,,,,,,,,,30,30.00000,,,,,
499,SA_0000001684,Sales of wine in 1000s hectolitres,0,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,,,,,,,,,,191,191.00000,,,,,
500,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,,,,,,,,,,"8,128",8.12800,,,,,
501,SA_0000001687,Exports of spirits in 1000s hectolitres,0,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,,,,,,,,,,39,39.00000,,,,,
502,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,,,,,,,,,,618,618.00000,,,,,
503,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,,,,,,,,,,27,27.00000,,,,,
504,SA_0000001687,Exports of spirits in 1000s hectolitres,0,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,,,,,,,,,,58,58.00000,,,,,
505,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,,,,,,,,,,"8,216",8.21600,,,,,
506,SA_0000001684,Sales of wine in 1000s hectolitres,0,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,,,,,,,,,,268,268.00000,,,,,
507,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,,,,,,,,,,796,796.00000,,,,,
508,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,,,,,,,,,,"8,066",8.06600,,,,,
509,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,,,,,,,,,,841,841.00000,,,,,
510,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,,,,,,,,,,27,27.00000,,,,,
511,SA_0000001684,Sales of wine in 1000s hectolitres,0,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,,,,,,,,,,234,234.00000,,,,,
512,SA_0000001684,Sales of wine in 1000s hectolitres,0,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,203,203.00000,,,,,
513,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,"8,451",8.45100,,,,,
514,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,25,25.00000,,,,,
515,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,822,822.00000,,,,,
516,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,"9,265",9.26500,,,,,
517,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,"1,020",1.02000,,,,,
518,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,,,,,,,,,,"9,300",9.30000,,,,,
519,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,,,,,,,,,,984,984.00000,,,,,
520,SA_0000001680,Perceived trend in production,0,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,stable,,,,,,
521,SA_0000001681,Perceived trend in imports,0,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,,,,,,,
522,SA_0000001682,Perceived trend in sales,0,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,stable,,,,,,
523,SA_0000001683,Perceived trend in exports,0,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,increase,,,,,,
524,RSUD_2,"Point prevalence (%), drug use disorders, 15+ years",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2498,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,MLE,Male,,,,,,,,0.03,0.03000,,,,,
525,RSUD_2,"Point prevalence (%), drug use disorders, 15+ years",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2498,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,FMLE,Female,,,,,,,,0.01,0.01000,,,,,
526,RSUD_1,"Point prevalence (%), alcohol use disorders, 15+ years",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2497,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,FMLE,Female,,,,,,,,0.65,0.65000,,,,,
527,RSUD_1,"Point prevalence (%), alcohol use disorders, 15+ years",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2497,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,MLE,Male,,,,,,,,1.77,1.77000,,,,,
528,RSUD_11,Data on substance use disorders disseminated in national annual reports,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2507,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
529,RSUD_9,Service delivery data collection system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2505,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
530,RSUD_10,National survey on substance use among children and adolescents,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2506,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
531,RSUD_8,Epidemiological data collection system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2504,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
532,RSUD_10,National survey on substance use among children and adolescents,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2506,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
533,RSUD_8,Epidemiological data collection system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2504,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
534,RSUD_11,Data on substance use disorders disseminated in national annual reports,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2507,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
535,RSUD_9,Service delivery data collection system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2505,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
536,RSUD_16,Legislative provision for treatment and rehabilitation of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2512,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
537,RSUD_21,Government unit for substance use disorder treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2517,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
538,RSUD_20,Confidentiality of health records on substance use disorders  protected by law,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2516,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
539,RSUD_17,Legislative provision for compulsory treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2513,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
540,RSUD_19,Programmes diverting clients from the justice system towards treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2515,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
541,RSUD_18,Drug courts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2514,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
